URL;Version;Location
https://github.com/ankidroid/Anki-Android/issues/6491;2.9;AnkiDroid/src/main/java/com/ichi2/libanki/importer/AnkiPackageImporter.java
https://github.com/ankidroid/Anki-Android/issues/6239;2.9;AnkiDroid/src/main/java/com/ichi2/anki/services/BootService.java
https://github.com/ankidroid/Anki-Android/issues/6214;2.9;AnkiDroid/src/main/java/com/ichi2/widget/AnkiDroidWidgetSmall.java
https://github.com/ankidroid/Anki-Android/issues/6142;2.9;AnkiDroid/src/main/java/com/ichi2/compat/customtabs/CustomTabActivityHelper.java,AnkiDroid/src/test/java/com/ichi2/anki/RobolectricTest.java
https://github.com/ankidroid/Anki-Android/issues/6089;2.9;AnkiDroid/src/main/java/com/ichi2/anki/DeckOptions.java,AnkiDroid/src/main/java/com/ichi2/libanki/Card.java
https://github.com/ankidroid/Anki-Android/issues/6054;2.9;AnkiDroid/src/main/res/xml/preferences_custom_buttons.xml
https://github.com/ankidroid/Anki-Android/issues/5930;2.9;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/5864;2.9;AnkiDroid/src/main/java/com/ichi2/anki/Preferences.java,AnkiDroid/src/main/res/xml/preferences_advanced.xml
https://github.com/ankidroid/Anki-Android/issues/5794;2.9;AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.java,AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java
https://github.com/ankidroid/Anki-Android/issues/5644;2.9;AnkiDroid/src/main/java/com/ichi2/anki/CardTemplatePreviewer.java,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.java,AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java,AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java,AnkiDroid/src/main/java/com/ichi2/libanki/Note.java,AnkiDroid/src/main/java/com/ichi2/libanki/Tags.java
https://github.com/ankidroid/Anki-Android/issues/5544;2.9;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/5535;2.9;AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.java,AnkiDroid/src/main/java/com/ichi2/anki/services/BootService.java,AnkiDroid/src/main/java/com/ichi2/anki/services/NotificationService.java,AnkiDroid/src/main/java/com/ichi2/widget/WidgetStatus.java
https://github.com/ankidroid/Anki-Android/issues/5530;2.9;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java
https://github.com/ankidroid/Anki-Android/issues/5523;2.9;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java,AnkiDroid/src/main/java/com/ichi2/libanki/Collection.java
https://github.com/ankidroid/Anki-Android/issues/5518;2.9;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java
https://github.com/ankidroid/Anki-Android/issues/5513;2.9;AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java,AnkiDroid/src/main/java/com/ichi2/utils/BitmapUtil.java
https://github.com/ankidroid/Anki-Android/issues/5512;2.9;AnkiDroid/build.gradle,build.gradle
https://github.com/ankidroid/Anki-Android/issues/5510;2.9;AnkiDroid/src/main/java/com/ichi2/anki/CollectionHelper.java
https://github.com/ankidroid/Anki-Android/issues/5509;2.9;AnkiDroid/src/main/java/com/ichi2/anki/ModelFieldEditor.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicAudioClipFieldController.java
https://github.com/ankidroid/Anki-Android/issues/5507;2.9;AnkiDroid/build.gradle,build.gradle
https://github.com/ankidroid/Anki-Android/issues/5506;2.9;AnkiDroid/src/main/java/com/ichi2/anki/StudyOptionsActivity.java,AnkiDroid/src/main/java/com/ichi2/anki/StudyOptionsFragment.java
https://github.com/ankidroid/Anki-Android/issues/5503;2.9;AnkiDroid/src/main/java/com/ichi2/anki/services/BootService.java
https://github.com/ankidroid/Anki-Android/issues/5502;2.9;AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.java,AnkiDroid/src/main/java/com/ichi2/anki/analytics/UsageAnalytics.java,AnkiDroid/src/main/java/com/ichi2/utils/WebViewDebugging.java
https://github.com/ankidroid/Anki-Android/issues/5501;2.9;AnkiDroid/src/main/res/values-hu/03-dialogs.xml
https://github.com/ankidroid/Anki-Android/issues/5415;2.9;AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java
https://github.com/ankidroid/Anki-Android/issues/5374;2.9;AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java
https://github.com/ankidroid/Anki-Android/issues/5352;2.9;AnkiDroid/src/main/java/com/ichi2/anki/ModelBrowser.java,AnkiDroid/src/main/java/com/ichi2/anki/ModelFieldEditor.java
https://github.com/ankidroid/Anki-Android/issues/5016;2.9;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/5002;2.9;AnkiDroid/src/main/AndroidManifest.xml,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/activity/MultimediaEditFieldActivity.java
https://github.com/ankidroid/Anki-Android/issues/6236;2.8;AnkiDroid/src/main/java/com/ichi2/libanki/Decks.java
https://github.com/ankidroid/Anki-Android/issues/5414;2.8;AnkiDroid/src/main/java/com/ichi2/libanki/Sound.java
https://github.com/ankidroid/Anki-Android/issues/5262;2.8;AnkiDroid/src/main/java/com/ichi2/anki/CardTemplateEditor.java,AnkiDroid/src/main/java/com/ichi2/anki/Statistics.java,AnkiDroid/build.gradle
https://github.com/ankidroid/Anki-Android/issues/5143;2.8;AnkiDroid/src/main/java/com/ichi2/anki/IntentHandler.java
https://github.com/ankidroid/Anki-Android/issues/5097;2.8;AnkiDroid/src/main/java/com/ichi2/anki/CollectionHelper.java
https://github.com/ankidroid/Anki-Android/issues/5091;2.8;AnkiDroid/src/main/java/com/ichi2/anki/FilteredDeckOptions.java
https://github.com/ankidroid/Anki-Android/issues/5011;2.8;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/CardTemplateEditor.java,AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java,AnkiDroid/src/main/java/com/ichi2/anki/Previewer.java,AnkiDroid/src/main/java/com/ichi2/anki/TemporaryModel.java,AnkiDroid/src/main/java/com/ichi2/async/CollectionTask.java,AnkiDroid/src/main/java/com/ichi2/libanki/Card.java,AnkiDroid/src/main/java/com/ichi2/libanki/Collection.java,AnkiDroid/src/main/java/com/ichi2/libanki/Models.java,AnkiDroid/src/test/java/com/ichi2/anki/multimediacard/activity/MultimediaEditFieldActivityTestBase.java
https://github.com/ankidroid/Anki-Android/issues/4729;2.8;AnkiDroid/src/main/java/com/ichi2/anki/AnkiActivity.java,AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.java,AnkiDroid/src/main/java/com/ichi2/anki/NavigationDrawerActivity.java,AnkiDroid/src/main/java/com/ichi2/anki/Preferences.java,AnkiDroid/src/main/java/com/ichi2/ui/AppCompatPreferenceActivity.java,AnkiDroid/src/main/java/com/ichi2/utils/LanguageUtil.java
https://github.com/ankidroid/Anki-Android/issues/4691;2.8;AnkiDroid/src/main/java/com/ichi2/libanki/Collection.java
https://github.com/ankidroid/Anki-Android/issues/4448;2.6;AnkiDroid/src/main/java/com/ichi2/anki/DeckOptions.java
https://github.com/ankidroid/Anki-Android/issues/4421;2.6;AnkiDroid/src/main/java/com/ichi2/anki/dialogs/CustomStudyDialog.java
https://github.com/ankidroid/Anki-Android/issues/3304;2.3;AnkiDroid/src/androidTest/java/com/ichi2/anki/FieldEditLineTest.java,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditLine.java,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.java,AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java,AnkiDroid/src/main/java/com/ichi2/anki/noteeditor/FieldState.java
https://github.com/ankidroid/Anki-Android/issues/3215;2.3;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java
https://github.com/ankidroid/Anki-Android/issues/9005;2.15;AnkiDroid/src/main/java/com/ichi2/anki/CardTemplatePreviewer.java
https://github.com/ankidroid/Anki-Android/issues/8975;2.15;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/8951;2.15;AnkiDroid/src/main/java/com/ichi2/libanki/Collection.java
https://github.com/ankidroid/Anki-Android/issues/8945;2.15;AnkiDroid/src/main/java/com/ichi2/libanki/Models.java
https://github.com/ankidroid/Anki-Android/issues/8931;2.15;AnkiDroid/build.gradle
https://github.com/ankidroid/Anki-Android/issues/8927;2.15;AnkiDroid/src/main/assets/card_template.html,AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/cardviewer/CardTemplate.java
https://github.com/ankidroid/Anki-Android/issues/8822;2.15;AnkiDroid/src/main/java/com/ichi2/anki/CardTemplateEditor.java
https://github.com/ankidroid/Anki-Android/issues/8807;2.15;AnkiDroid/src/main/java/com/ichi2/anki/dialogs/tags/TagsList.java,AnkiDroid/src/main/java/com/ichi2/utils/UniqueArrayList.java
https://github.com/ankidroid/Anki-Android/issues/8641;2.15;AnkiDroid/src/main/java/com/ichi2/anki/FilteredDeckOptions.java,AnkiDroid/src/main/res/xml/cram_deck_options.xml
https://github.com/ankidroid/Anki-Android/issues/8610;2.15;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java
https://github.com/ankidroid/Anki-Android/issues/8558;2.15;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java
https://github.com/ankidroid/Anki-Android/issues/8547;2.15;AnkiDroid/src/main/java/com/ichi2/async/CollectionTask.java
https://github.com/ankidroid/Anki-Android/issues/8527;2.15;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java
https://github.com/ankidroid/Anki-Android/issues/8487;2.15;AnkiDroid/src/main/java/com/ichi2/anki/dialogs/customstudy/CustomStudyDialog.java,AnkiDroid/src/test/java/com/ichi2/anki/dialogs/CustomStudyDialogTest.java
https://github.com/ankidroid/Anki-Android/issues/8481;2.15;AnkiDroid/src/main/java/com/ichi2/libanki/sched/Sched.java
https://github.com/ankidroid/Anki-Android/issues/8422;2.15;AnkiDroid/src/main/java/com/ichi2/anki/NavigationDrawerActivity.java
https://github.com/ankidroid/Anki-Android/issues/8417;2.15;AnkiDroid/src/main/java/com/ichi2/ui/SeekBarPreference.java
https://github.com/ankidroid/Anki-Android/issues/8380;2.15;AnkiDroid/src/main/res/layout/feedback.xml
https://github.com/ankidroid/Anki-Android/issues/8379;2.15;AnkiDroid/src/main/java/com/ichi2/anki/dialogs/HelpDialog.java,AnkiDroid/src/main/java/com/ichi2/anki/analytics/AnkiDroidCrashReportDialog.java
https://github.com/ankidroid/Anki-Android/issues/8354;2.15;AnkiDroid/src/main/java/com/ichi2/anki/MyAccount.java
https://github.com/ankidroid/Anki-Android/issues/8264;2.15;AnkiDroid/src/main/java/com/ichi2/anki/services/ReminderService.java,AnkiDroid/src/main/java/com/ichi2/anki/CollectionHelper.java
https://github.com/ankidroid/Anki-Android/issues/8235;2.15;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java
https://github.com/ankidroid/Anki-Android/issues/8178;2.15;rsdroid/src/main/java/net/ankiweb/rsdroid/BackendMutex.java,rsdroid/src/main/java/net/ankiweb/rsdroid/BackendV1Impl.java,rsdroid/src/main/java/net/ankiweb/rsdroid/NativeMethods.java,rsdroid/src/main/java/net/ankiweb/rsdroid/database/SQLHandler.java,rsdroid/src/main/java/net/ankiweb/rsdroid/database/Session.java,rsdroid/src/main/java/net/ankiweb/rsdroid/database/StreamingProtobufSQLiteCursor.java
https://github.com/ankidroid/Anki-Android/issues/8075;2.15;AnkiDroid/src/main/java/com/ichi2/anki/CollectionHelper.java,AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java,AnkiDroid/src/main/java/com/ichi2/libanki/backend/DroidBackendFactory.java
https://github.com/ankidroid/Anki-Android/issues/8055;2.15;AnkiDroid/src/main/java/com/ichi2/libanki/Collection.java,AnkiDroid/src/main/java/com/ichi2/libanki/backend/DroidBackend.java,AnkiDroid/src/main/java/com/ichi2/libanki/backend/JavaDroidBackend.java,AnkiDroid/src/main/java/com/ichi2/libanki/backend/RustDroidBackend.java,AnkiDroid/src/test/java/com/ichi2/anki/RobolectricTest.java
https://github.com/ankidroid/Anki-Android/issues/8031;2.15;AnkiDroid/src/main/java/com/ichi2/anki/dialogs/MediaCheckDialog.java
https://github.com/ankidroid/Anki-Android/issues/7992;2.15;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/7984;2.15;AnkiDroid/src/main/java/com/ichi2/libanki/sched/LrnCardQueue.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/Sched.java
https://github.com/ankidroid/Anki-Android/issues/7918;2.15;AnkiDroid/src/main/java/com/ichi2/anki/ModelBrowser.java,AnkiDroid/src/main/java/com/ichi2/async/CollectionTask.java
https://github.com/ankidroid/Anki-Android/issues/7898;2.15;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/DialogHandler.java,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/ImportDialog.java
https://github.com/ankidroid/Anki-Android/issues/7863;2.15;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java,AnkiDroid/src/main/java/com/ichi2/anki/MyAccount.java,AnkiDroid/src/main/java/com/ichi2/async/Connection.java
https://github.com/ankidroid/Anki-Android/issues/7770;2.15;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/7758;2.15;AnkiDroid/src/main/res/menu/card_browser_multiselect.xml
https://github.com/ankidroid/Anki-Android/issues/7748;2.15;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java,AnkiDroid/src/main/java/com/ichi2/utils/ContentResolverUtil.java
https://github.com/ankidroid/Anki-Android/issues/8466;2.14;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/8319;2.14;AnkiDroid/src/main/java/com/ichi2/anki/analytics/UsageAnalytics.java
https://github.com/ankidroid/Anki-Android/issues/8234;2.14;AnkiDroid/src/main/java/com/ichi2/anki/Info.java
https://github.com/ankidroid/Anki-Android/issues/8229;2.14;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java
https://github.com/ankidroid/Anki-Android/issues/8160;2.14;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java
https://github.com/ankidroid/Anki-Android/issues/8008;2.14;AnkiDroid/src/main/java/com/ichi2/libanki/stats/Stats.java,AnkiDroid/src/main/java/com/ichi2/libanki/Consts.java
https://github.com/ankidroid/Anki-Android/issues/7934;2.14;AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/7896;2.14;AnkiDroid/src/main/java/com/ichi2/utils/DiffEngine.java,AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/test/java/com/ichi2/utils/DiffEngineTest.java
https://github.com/ankidroid/Anki-Android/issues/7822;2.14;AnkiDroid/src/main/java/com/ichi2/anki/dialogs/HelpDialog.java
https://github.com/ankidroid/Anki-Android/issues/7781;2.14;AnkiDroid/src/main/java/com/ichi2/libanki/Collection.java
https://github.com/ankidroid/Anki-Android/issues/7768;2.14;AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java
https://github.com/ankidroid/Anki-Android/issues/7758;2.14;AnkiDroid/src/main/res/menu/card_browser_multiselect.xml
https://github.com/ankidroid/Anki-Android/issues/7755;2.14;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java
https://github.com/ankidroid/Anki-Android/issues/7749;2.14;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/7748;2.14;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java,AnkiDroid/src/main/java/com/ichi2/utils/ContentResolverUtil.java
https://github.com/ankidroid/Anki-Android/issues/7746;2.14;AnkiDroid/src/main/java/com/ichi2/libanki/Note.java
https://github.com/ankidroid/Anki-Android/issues/7743;2.14;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java,AnkiDroid/src/main/java/com/ichi2/utils/AdaptionUtil.java
https://github.com/ankidroid/Anki-Android/issues/7739;2.14;AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.java,AnkiDroid/src/main/java/com/ichi2/utils/ExceptionUtil.java
https://github.com/ankidroid/Anki-Android/issues/7736;2.14;AnkiDroid/src/main/java/com/ichi2/anki/reviewer/PeripheralKeymap.java
https://github.com/ankidroid/Anki-Android/issues/7730;2.14;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java,AnkiDroid/src/main/java/com/ichi2/libanki/Collection.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/7723;2.14;AnkiDroid/src/main/java/com/ichi2/libanki/Collection.java
https://github.com/ankidroid/Anki-Android/issues/7721;2.14;AnkiDroid/src/main/java/com/ichi2/anki/MyAccount.java,AnkiDroid/src/main/java/com/ichi2/compat/customtabs/CustomTabsFallback.java,AnkiDroid/src/main/java/com/ichi2/utils/AdaptionUtil.java
https://github.com/ankidroid/Anki-Android/issues/7713;2.14;AnkiDroid/src/main/res/xml/deck_options.xml
https://github.com/ankidroid/Anki-Android/issues/7676;2.14;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/7674;2.14;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/7658;2.14;AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.java
https://github.com/ankidroid/Anki-Android/issues/7649;2.14;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java
