URL;Version;Location
https://github.com/ankidroid/Anki-Android/issues/7617;2.14;AnkiDroid/src/main/java/com/ichi2/anki/MyAccount.java
https://github.com/ankidroid/Anki-Android/issues/7539;2.14;AnkiDroid/src/main/java/com/ichi2/anki/FieldEditLine.java,AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/7467;2.14;AnkiDroid/src/androidTest/java/com/ichi2/anki/NoteEditorTabOrderTest.java,AnkiDroid/src/main/java/com/ichi2/libanki/Utils.java,AnkiDroid/src/main/java/com/ichi2/libanki/importer/Anki2Importer.java
https://github.com/ankidroid/Anki-Android/issues/7433;2.14;AnkiDroid/src/main/java/com/ichi2/anki/FieldEditLine.java,AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/7366;2.14;AnkiDroid/src/main/res/layout/widget_small.xml
https://github.com/ankidroid/Anki-Android/issues/7263;2.14;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/7232;2.14;AnkiDroid/build.gradle,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java,AnkiDroid/src/main/AndroidManifest.xml
https://github.com/ankidroid/Anki-Android/issues/7076;2.14;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Previewer.java
https://github.com/ankidroid/Anki-Android/issues/7801;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java,AnkiDroid/src/main/java/com/ichi2/anki/NavigationDrawerActivity.java,AnkiDroid/src/main/java/com/ichi2/anki/Previewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java,AnkiDroid/src/main/java/com/ichi2/async/CollectionTask.java
https://github.com/ankidroid/Anki-Android/issues/7771;2.13;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/7768;2.13;AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java
https://github.com/ankidroid/Anki-Android/issues/7695;2.13;AnkiDroid/src/main/java/com/ichi2/anki/ModelFieldEditor.java
https://github.com/ankidroid/Anki-Android/issues/7662;2.13;AnkiDroid/src/main/java/com/ichi2/anki/provider/CardContentProvider.java,AnkiDroid/src/main/java/com/ichi2/anki/servicelayer/NoteService.java,AnkiDroid/src/main/java/com/ichi2/libanki/Media.java
https://github.com/ankidroid/Anki-Android/issues/7512;2.13;AnkiDroid/src/main/java/com/ichi2/anki/CardTemplateEditor.java
https://github.com/ankidroid/Anki-Android/issues/7465;2.13;AnkiDroid/src/main/java/com/ichi2/anki/web/HttpFetcher.java,AnkiDroid/src/main/java/com/ichi2/libanki/sync/CountingFileRequestBody.java,AnkiDroid/src/main/java/com/ichi2/libanki/sync/HttpSyncer.java,AnkiDroid/src/main/java/com/ichi2/libanki/sync/Tls12SocketFactory.java
https://github.com/ankidroid/Anki-Android/issues/7438;2.13;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java
https://github.com/ankidroid/Anki-Android/issues/7369;2.13;AnkiDroid/src/main/res/layout/reviewer.xml
https://github.com/ankidroid/Anki-Android/issues/7345;2.13;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.java,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.java,AnkiDroid/src/main/java/com/ichi2/anki/ModelBrowser.java,AnkiDroid/src/main/java/com/ichi2/anki/ModelFieldEditor.java,AnkiDroid/src/main/java/com/ichi2/anki/Statistics.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/activity/TranslationActivity.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicAudioClipFieldController.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicTextFieldController.java
https://github.com/ankidroid/Anki-Android/issues/7344;2.13;AnkiDroid/src/main/java/androidx/drawerlayout/widget/ClosableDrawerLayout.java
https://github.com/ankidroid/Anki-Android/issues/7305;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java,AnkiDroid/src/test/java/com/ichi2/testutils/MockTime.java
https://github.com/ankidroid/Anki-Android/issues/7286;2.13;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java,AnkiDroid/src/main/java/com/ichi2/async/CollectionTask.java
https://github.com/ankidroid/Anki-Android/issues/7145;2.13;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/7138;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/res/layout/reviewer_answer_buttons.xml
https://github.com/ankidroid/Anki-Android/issues/7135;2.13;AnkiDroid/src/main/java/com/ichi2/anki/Info.java,AnkiDroid/src/androidTest/java/com/ichi2/anki/tests/ACRATest.java,AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.java
https://github.com/ankidroid/Anki-Android/issues/7114;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/CardTemplatePreviewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Previewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java
https://github.com/ankidroid/Anki-Android/issues/7091;2.13;AnkiDroid/src/main/java/com/ichi2/utils/DiffEngine.java
https://github.com/ankidroid/Anki-Android/issues/7066;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/sched/Sched.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/7039;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java
https://github.com/ankidroid/Anki-Android/issues/7027;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java
https://github.com/ankidroid/Anki-Android/issues/7017;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/AnkiPackageExporter.java,AnkiDroid/src/main/java/com/ichi2/libanki/Utils.java
https://github.com/ankidroid/Anki-Android/issues/6984;2.13;AnkiDroid/src/main/java/com/ichi2/compat/CompatV16.java
https://github.com/ankidroid/Anki-Android/issues/6977;2.13;AnkiDroid/src/main/java/com/ichi2/compat/CompatV19.java
https://github.com/ankidroid/Anki-Android/issues/6770;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/sched/AbstractSched.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/Sched.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java,AnkiDroid/src/test/java/com/ichi2/libanki/sched/AbstractSchedTest.java
https://github.com/ankidroid/Anki-Android/issues/6719;2.13;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/6658;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/6653;2.13;AnkiDroid/src/main/java/com/ichi2/async/CollectionTask.java
https://github.com/ankidroid/Anki-Android/issues/6645;2.13;AnkiDroid/src/main/java/com/ichi2/libanki/sched/Sched.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/5502;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.java,AnkiDroid/src/main/java/com/ichi2/anki/analytics/UsageAnalytics.java,AnkiDroid/src/main/java/com/ichi2/utils/WebViewDebugging.java
https://github.com/ankidroid/Anki-Android/issues/7377;2.12;AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java
https://github.com/ankidroid/Anki-Android/issues/7345;2.12;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.java,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.java,AnkiDroid/src/main/java/com/ichi2/anki/ModelBrowser.java,AnkiDroid/src/main/java/com/ichi2/anki/ModelFieldEditor.java,AnkiDroid/src/main/java/com/ichi2/anki/Statistics.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/activity/TranslationActivity.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicAudioClipFieldController.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicTextFieldController.java
https://github.com/ankidroid/Anki-Android/issues/7070;2.12;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/7023;2.12;AnkiDroid/src/main/java/com/ichi2/libanki/AnkiPackageExporter.java,AnkiDroid/src/main/java/com/ichi2/libanki/Utils.java
https://github.com/ankidroid/Anki-Android/issues/6923;2.12;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/6894;2.12;AnkiDroid/src/main/java/com/ichi2/libanki/Utils.java
https://github.com/ankidroid/Anki-Android/issues/6887;2.12;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/6857;2.12;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/6834;2.12;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/6762;2.12;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java,AnkiDroid/src/main/res/values/02-strings.xml
https://github.com/ankidroid/Anki-Android/issues/6685;2.12;AnkiDroid/src/main/java/com/ichi2/anki/CardTemplatePreviewer.java
https://github.com/ankidroid/Anki-Android/issues/6684;2.12;AnkiDroid/src/main/java/com/ichi2/anki/CardTemplatePreviewer.java
https://github.com/ankidroid/Anki-Android/issues/6666;2.12;AnkiDroid/src/main/java/com/ichi2/anki/CollectionHelper.java,AnkiDroid/src/main/java/com/ichi2/anki/services/ReminderService.java,AnkiDroid/src/test/java/com/ichi2/anki/NullCollectionNoteEditor.java,AnkiDroid/src/test/java/com/ichi2/anki/NullCollectionReviewer.java
https://github.com/ankidroid/Anki-Android/issues/6665;2.12;AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java
https://github.com/ankidroid/Anki-Android/issues/6651;2.12;AnkiDroid/src/main/java/com/ichi2/libanki/Decks.java
https://github.com/ankidroid/Anki-Android/issues/6644;2.12;AnkiDroid/src/main/java/com/ichi2/anki/CardTemplatePreviewer.java,AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/6636;2.12;AnkiDroid/src/main/java/com/ichi2/libanki/Decks.java
https://github.com/ankidroid/Anki-Android/issues/6628;2.12;AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java
https://github.com/ankidroid/Anki-Android/issues/6623;2.12;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java
https://github.com/ankidroid/Anki-Android/issues/6613;2.12;AnkiDroid/src/main/java/com/ichi2/libanki/Decks.java
https://github.com/ankidroid/Anki-Android/issues/6612;2.12;AnkiDroid/src/main/java/com/ichi2/libanki/Decks.java
https://github.com/ankidroid/Anki-Android/issues/6608;2.12;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java
https://github.com/ankidroid/Anki-Android/issues/6591;2.12;AnkiDroid/src/main/res/drawable/ic_flag_blue.xml
https://github.com/ankidroid/Anki-Android/issues/6590;2.12;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java,AnkiDroid/src/main/java/com/ichi2/anki/provider/CardContentProvider.java,AnkiDroid/src/main/java/com/ichi2/libanki/Decks.java
https://github.com/ankidroid/Anki-Android/issues/6587;2.12;AnkiDroid/src/main/java/com/ichi2/async/CollectionTask.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/AbstractSched.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/6568;2.12;AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/6504;2.12;AnkiDroid/src/main/res/layout/reviewer_fullscreen.xml,AnkiDroid/src/main/res/layout/reviewer_fullscreen_noanswers.xml
https://github.com/ankidroid/Anki-Android/issues/6500;2.12;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/6483;2.12;tools/release.sh
https://github.com/ankidroid/Anki-Android/issues/6383;2.12;AnkiDroid/src/main/java/com/ichi2/libanki/Decks.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/Sched.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/6853;2.11;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java,AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java,AnkiDroid/src/main/java/com/ichi2/anki/StudyOptionsFragment.java,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/CustomStudyDialog.java,AnkiDroid/src/main/java/com/ichi2/libanki/Collection.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/AbstractSched.java,AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java
https://github.com/ankidroid/Anki-Android/issues/6432;2.11;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/6419;2.11;AnkiDroid/src/main/java/com/ichi2/async/CollectionTask.java,AnkiDroid/src/main/java/com/ichi2/libanki/AnkiPackageExporter.java,AnkiDroid/src/main/java/com/ichi2/libanki/Utils.java,AnkiDroid/src/main/java/com/ichi2/libanki/importer/AnkiPackageImporter.java,AnkiDroid/src/main/java/com/ichi2/libanki/Utils.java,AnkiDroid/src/main/java/com/ichi2/libanki/importer/Anki2Importer.java
https://github.com/ankidroid/Anki-Android/issues/6384;2.11;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java
https://github.com/ankidroid/Anki-Android/issues/6236;2.11;AnkiDroid/src/main/java/com/ichi2/libanki/Decks.java
https://github.com/ankidroid/Anki-Android/issues/6228;2.10;AnkiDroid/src/main/java/com/ichi2/libanki/sched/Sched.java
https://github.com/ankidroid/Anki-Android/issues/6200;2.10;AnkiDroid/src/main/java/com/ichi2/libanki/sched/Sched.java
https://github.com/ankidroid/Anki-Android/issues/6184;2.10;AnkiDroid/src/main/java/com/ichi2/anki/Preferences.java
https://github.com/ankidroid/Anki-Android/issues/6177;2.10;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/AnkiActivity.java,AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java,AnkiDroid/src/main/java/com/ichi2/anki/cardviewer/ViewerCommand.java
https://github.com/ankidroid/Anki-Android/issues/6174;2.10;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java,AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/CustomStudyDialog.java,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/TagsDialog.java
https://github.com/ankidroid/Anki-Android/issues/6158;2.10;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java,AnkiDroid/src/test/java/com/ichi2/anki/NoteEditorTest.java
https://github.com/ankidroid/Anki-Android/issues/6157;2.10;AnkiDroid/src/main/java/com/ichi2/anki/IntentHandler.java
https://github.com/ankidroid/Anki-Android/issues/6149;2.10;AnkiDroid/src/main/java/com/ichi2/libanki/Utils.java,AnkiDroid/src/main/java/com/ichi2/libanki/template/Template.java
https://github.com/ankidroid/Anki-Android/issues/6145;2.10;AnkiDroid/src/main/java/com/ichi2/libanki/AnkiPackageExporter.java
https://github.com/ankidroid/Anki-Android/issues/6119;2.10;AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java
https://github.com/ankidroid/Anki-Android/issues/6111;2.10;AnkiDroid/src/main/java/com/ichi2/libanki/Sound.java
https://github.com/ankidroid/Anki-Android/issues/6082;2.10;AnkiDroid/src/main/java/com/ichi2/libanki/sched/SchedV2.java,AnkiDroid/src/test/java/com/ichi2/anki/CardBrowserTest.java
https://github.com/ankidroid/Anki-Android/issues/6070;2.10;AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.java,AnkiDroid/src/main/java/com/ichi2/utils/WebViewDebugging.java
https://github.com/ankidroid/Anki-Android/issues/5973;2.10;AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java,AnkiDroid/src/main/java/com/ichi2/anki/servicelayer/NoteService.java
https://github.com/ankidroid/Anki-Android/issues/5903;2.10;AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicAudioClipFieldController.java,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicAudioClipFieldController.java
https://github.com/ankidroid/Anki-Android/issues/5829;2.10;AnkiDroid/src/main/java/com/ichi2/libanki/Utils.java
https://github.com/ankidroid/Anki-Android/issues/5802;2.10;AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/CardBrowserOrderDialog.java,AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java
https://github.com/ankidroid/Anki-Android/issues/5780;2.10;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java
https://github.com/ankidroid/Anki-Android/issues/5683;2.10;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/test/java/com/ichi2/anki/ReviewerKeyboardInputTest.java
https://github.com/ankidroid/Anki-Android/issues/2610;2.0;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java